id,seller,price,area_total,area_kitchen,area_living,floor,rooms,layout,ceiling,bathrooms_shared,bathrooms_private,windows_court,windows_street,balconies,loggias,condition,phones,building_id
17110,2.0,6850000.0,41.2,5.9,24.8,1.0,2.0,1.0,2.64,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7589
17111,0.0,8999999.0,47.0,15.0,20.0,12.0,1.0,,2.6,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2208
17112,0.0,6500000.0,32.5,7.0,19.0,6.0,1.0,,2.64,1.0,0.0,,,,,2.0,2.0,1924
17113,2.0,7100000.0,39.0,8.7,19.7,7.0,1.0,,2.48,,,1.0,0.0,0.0,1.0,2.0,1.0,2275
17114,2.0,8500000.0,51.3,8.3,30.4,4.0,2.0,1.0,2.64,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6420
17115,0.0,9000000.0,39.0,10.0,21.0,8.0,1.0,,2.7,1.0,0.0,1.0,0.0,,,3.0,1.0,2806
17116,2.0,11975000.0,61.0,10.2,34.0,12.0,2.0,1.0,2.65,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,137
17117,1.0,5700000.0,33.0,6.5,20.0,3.0,1.0,,2.64,1.0,0.0,1.0,0.0,,,1.0,1.0,6021
17118,1.0,5800000.0,33.0,7.0,19.0,9.0,1.0,,2.6,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3916
17119,0.0,5800000.0,37.0,9.5,19.0,9.0,1.0,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,9534
17120,,23700000.0,55.3,12.6,26.8,2.0,2.0,,,2.0,0.0,,,1.0,0.0,2.0,1.0,7638
17121,,55000000.0,208.0,22.6,73.0,17.0,4.0,1.0,,0.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,7269
17122,,7000000.0,38.0,12.0,15.0,18.0,1.0,,2.8,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,8118
17123,,9350000.0,74.0,10.7,44.3,1.0,3.0,,,0.0,1.0,1.0,1.0,,,1.0,1.0,6150
17124,,12226000.0,72.3,24.9,30.5,3.0,2.0,1.0,,2.0,0.0,1.0,0.0,0.0,1.0,,1.0,8118
17125,,14390000.0,44.68,19.8,14.9,6.0,1.0,,3.15,,,,,,,0.0,1.0,4448
17126,,20115000.0,118.0,18.0,80.0,5.0,3.0,,2.95,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,4099
17127,,20500000.0,118.0,18.0,80.0,6.0,3.0,2.0,2.95,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,4099
17128,,20700000.0,118.0,18.0,80.0,8.0,3.0,2.0,2.97,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,4099
17129,,21500000.0,62.3,,,3.0,2.0,,2.9,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,7502
17130,,23499000.0,95.4,16.5,63.0,6.0,3.0,1.0,,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,9667
17131,,25000000.0,90.0,8.0,60.0,16.0,3.0,,,0.0,1.0,0.0,1.0,,,3.0,1.0,1583
17132,,37700000.0,182.9,22.0,125.0,29.0,5.0,2.0,3.2,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,4099
17133,,41200000.0,135.0,33.0,55.0,11.0,3.0,2.0,3.2,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,8390
17134,,50000000.0,242.0,19.0,189.0,4.0,5.0,1.0,3.2,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,3984
17135,,57000000.0,117.0,16.0,100.0,16.0,4.0,1.0,3.2,2.0,0.0,1.0,0.0,,,0.0,2.0,8125
17136,,69500000.0,174.6,19.0,88.0,5.0,3.0,2.0,3.4,0.0,2.0,1.0,1.0,,,2.0,2.0,8006
17137,3.0,30207500.0,140.5,20.1,63.7,9.0,3.0,,,1.0,1.0,,,0.0,1.0,,1.0,7638
17138,3.0,33891121.0,138.1,21.9,66.0,8.0,3.0,,,1.0,1.0,,,1.0,1.0,,1.0,5566
17139,1.0,13028955.0,85.4,14.2,43.6,24.0,3.0,1.0,,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8118
17140,3.0,23827200.0,81.6,11.5,47.7,30.0,2.0,,3.1,1.0,1.0,,,0.0,1.0,,1.0,3883
17141,3.0,6678700.0,40.6,19.1,12.2,26.0,1.0,,2.7,1.0,0.0,1.0,0.0,,,,1.0,3556
17142,2.0,8000000.0,39.4,10.4,20.4,15.0,1.0,,2.64,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,9727
17143,,8500000.0,38.0,8.5,18.0,8.0,1.0,,2.64,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5662
17144,1.0,8650000.0,45.0,6.0,30.0,6.0,2.0,0.0,2.64,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3064
17145,3.0,8857200.0,61.0,21.7,24.5,32.0,2.0,,2.7,0.0,2.0,1.0,0.0,,,,1.0,3556
17146,1.0,9400000.0,45.0,6.0,29.0,5.0,2.0,,2.64,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1400
17147,2.0,9400000.0,56.4,8.5,32.0,15.0,2.0,1.0,2.64,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,4400
17148,2.0,10000000.0,49.5,12.0,27.9,1.0,2.0,1.0,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,8514
17149,1.0,10850000.0,70.0,12.0,36.0,22.0,2.0,1.0,2.8,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,8118
17150,1.0,12700000.0,74.0,13.0,45.0,2.0,3.0,1.0,,0.0,1.0,1.0,1.0,,,0.0,1.0,1920
17151,2.0,12980000.0,51.2,8.5,31.7,13.0,2.0,1.0,2.64,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,833
17152,1.0,14500000.0,65.0,13.0,33.0,4.0,2.0,1.0,2.74,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,8329
17153,2.0,14800000.0,55.0,10.0,30.0,19.0,2.0,,2.7,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,7697
17154,0.0,15700000.0,75.0,11.0,40.0,10.0,2.0,1.0,2.78,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,7230
17155,3.0,18124500.0,84.3,14.2,37.6,17.0,2.0,,,1.0,1.0,,,0.0,2.0,,1.0,7638
17156,0.0,20000000.0,144.0,15.0,96.0,4.0,4.0,2.0,,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,3230
17157,1.0,22300000.0,70.0,10.0,44.0,15.0,3.0,,2.8,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,5225
17158,,26000000.0,77.0,10.0,62.0,8.0,3.0,1.0,3.5,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,6565
17159,1.0,32750000.0,132.0,13.0,70.0,11.0,4.0,,3.1,2.0,0.0,,,0.0,3.0,3.0,1.0,7269
17160,1.0,37300000.0,103.1,32.2,34.4,17.0,2.0,,3.1,2.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,3463
17161,2.0,6700000.0,40.0,9.0,21.0,13.0,1.0,,2.64,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,6746
17162,0.0,12700000.0,78.3,10.2,45.7,14.0,3.0,1.0,2.64,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,4480
17163,2.0,7000000.0,32.5,6.0,18.7,2.0,1.0,,2.64,0.0,1.0,1.0,0.0,,,2.0,2.0,8113
17164,1.0,10800000.0,80.0,10.2,45.0,9.0,3.0,1.0,2.64,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5109
17165,2.0,13750000.0,75.0,10.0,47.0,12.0,3.0,1.0,2.64,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,8579
17166,2.0,6200000.0,33.5,7.0,18.0,2.0,1.0,,2.64,0.0,1.0,1.0,0.0,,,1.0,1.0,7014
17167,0.0,6400000.0,38.5,8.5,19.0,10.0,1.0,,2.64,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1790
17168,2.0,7400000.0,39.0,10.0,19.0,6.0,1.0,,2.48,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,8845
17169,0.0,8500000.0,55.1,12.0,30.0,12.0,2.0,1.0,2.64,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,475
17170,2.0,9699000.0,53.0,9.0,33.0,1.0,2.0,1.0,,0.0,1.0,1.0,0.0,,,0.0,1.0,5463
17171,2.0,10200000.0,58.0,6.0,44.0,3.0,3.0,1.0,2.48,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,782
17172,0.0,15200000.0,73.0,10.3,43.4,4.0,3.0,1.0,2.64,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3604
17173,0.0,18700000.0,56.0,22.0,,4.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,5867
17174,1.0,5900000.0,33.0,6.0,19.0,8.0,1.0,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,48
17175,1.0,6300000.0,38.0,9.0,20.0,3.0,1.0,,,1.0,0.0,1.0,0.0,1.0,0.0,,2.0,2031
17176,1.0,6500000.0,50.0,8.0,29.0,6.0,2.0,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,,2.0,4482
17177,1.0,6550000.0,32.1,8.0,17.0,10.0,1.0,,2.65,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,9370
17178,1.0,7150000.0,33.0,7.0,19.0,12.0,1.0,,,1.0,0.0,1.0,0.0,0.0,1.0,,2.0,9370
17179,1.0,7300000.0,30.0,6.1,17.6,1.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,379
17180,1.0,7550000.0,31.5,6.0,21.1,5.0,1.0,,,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,2758
17181,1.0,8000000.0,40.2,18.1,11.1,7.0,1.0,,,,,,,,,,0.0,8224
17182,2.0,8000000.0,44.6,6.1,27.9,1.0,2.0,,2.65,0.0,1.0,0.0,1.0,,,1.0,1.0,7032
17183,1.0,8100000.0,45.0,,,4.0,2.0,,,0.0,1.0,,,,,1.0,1.0,1345
17184,,13100000.0,51.7,9.8,30.3,3.0,2.0,,2.7,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,6096
17185,,19100000.0,77.0,10.0,52.0,8.0,3.0,,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,7712
17186,,60000000.0,200.0,18.0,120.0,14.0,5.0,1.0,,3.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,951
17187,,9600000.0,29.0,7.0,19.0,9.0,1.0,,2.75,1.0,0.0,1.0,0.0,,,3.0,1.0,8021
17188,,13500000.0,52.0,8.8,30.3,3.0,2.0,,,0.0,1.0,,,1.0,0.0,1.0,1.0,6096
17189,,16300000.0,50.0,,,12.0,2.0,,,1.0,0.0,,,,,3.0,1.0,9481
17190,,21500000.0,80.9,,,14.0,3.0,,,0.0,2.0,,,0.0,1.0,2.0,1.0,3987
17191,,27990000.0,83.0,20.0,,21.0,2.0,,,0.0,1.0,,,1.0,0.0,0.0,1.0,268
17192,,33500000.0,60.3,,48.0,2.0,2.0,,,1.0,0.0,1.0,1.0,,,2.0,1.0,2788
17193,,36000000.0,80.0,34.0,34.0,15.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,268
17194,,40250000.0,125.0,18.2,63.3,18.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,3406
17195,,48000000.0,100.0,15.0,70.0,1.0,2.0,,,2.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,820
17196,,65000000.0,100.0,15.0,68.0,35.0,3.0,,3.0,2.0,0.0,,,,,,1.0,8776
17197,,74890000.0,141.0,20.0,95.0,11.0,3.0,1.0,3.2,1.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,7926
17198,,77250000.0,140.0,15.0,,18.0,3.0,,,,,,,1.0,0.0,2.0,1.0,8844
17199,,85000000.0,220.0,20.0,160.0,2.0,5.0,,,,,,,1.0,0.0,2.0,1.0,3462
17200,,213315900.0,342.0,20.0,250.0,2.0,1.0,,,3.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,3100
17201,3.0,6241012.0,29.46,5.7,16.2,8.0,1.0,,3.3,1.0,0.0,,,,,,1.0,1143
17202,,7303596.0,30.34,3.4,16.8,11.0,1.0,,2.9,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,9211
17203,,8802660.0,50.59,14.0,17.7,5.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,936
17204,,8920798.0,27.8,,,5.0,1.0,,3.0,,,,,,,,1.0,4693
17205,,9306684.0,56.6,11.4,29.3,5.0,2.0,,2.8,0.0,1.0,,,0.0,1.0,,2.0,8292
17206,,9650000.0,74.0,11.0,56.0,16.0,3.0,1.0,2.64,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1056
17207,,10323456.0,56.4,,,15.0,1.0,,,,,,,,,,1.0,3139
17208,3.0,10566275.0,53.6,13.6,27.6,3.0,2.0,,3.3,1.0,0.0,,,0.0,1.0,,1.0,1143
17209,3.0,12364542.0,60.26,17.1,26.8,24.0,2.0,,3.3,0.0,1.0,,,0.0,1.0,,1.0,1143
17210,3.0,12912843.0,64.69,10.7,34.6,3.0,2.0,,2.9,,,,,0.0,1.0,,1.0,1143
17211,,16000000.0,54.0,15.0,30.0,8.0,1.0,,3.0,1.0,0.0,1.0,0.0,,,0.0,1.0,2922
17212,3.0,16698707.0,65.73,14.2,27.8,20.0,2.0,,3.0,0.0,2.0,1.0,0.0,,,,1.0,2247
17213,,17216550.0,88.29,12.9,52.1,5.0,3.0,,,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,936
17214,,18900000.0,86.0,20.0,35.0,4.0,2.0,2.0,3.0,2.0,0.0,,,0.0,1.0,2.0,2.0,8925
17215,,20000000.0,79.0,15.0,47.0,6.0,3.0,,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1766
17216,,20000000.0,45.0,10.0,31.0,9.0,2.0,2.0,2.8,0.0,1.0,1.0,0.0,,,2.0,1.0,6409
17217,,22900000.0,70.0,14.0,32.0,9.0,1.0,,,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2724
17218,3.0,24842059.0,124.95,36.8,52.8,10.0,4.0,,3.3,2.0,0.0,,,0.0,1.0,,1.0,1143
17219,,26500000.0,85.0,17.5,38.7,21.0,2.0,1.0,,2.0,0.0,,,1.0,0.0,0.0,1.0,3138
17220,,28000000.0,110.0,16.0,45.0,6.0,4.0,,,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8229
17221,,29300000.0,81.0,37.0,35.0,5.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2358
17222,,33000000.0,106.0,14.2,58.3,17.0,3.0,,,2.0,0.0,,,2.0,0.0,2.0,2.0,8816
17223,,33000000.0,81.0,17.0,40.0,12.0,2.0,1.0,,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1654
17224,,34500000.0,86.0,17.5,55.0,3.0,3.0,,,,,1.0,1.0,,,2.0,1.0,3138
17225,3.0,36419527.0,92.84,,58.3,7.0,1.0,,3.45,,,,,,,,1.0,7652
17226,,39890000.0,85.0,15.0,37.0,15.0,2.0,2.0,3.1,0.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,8374
17227,,42000000.0,65.0,15.0,44.0,12.0,2.0,2.0,3.2,0.0,1.0,0.0,1.0,,,2.0,2.0,6685
17228,,43000000.0,114.0,11.0,75.7,14.0,3.0,,3.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,7613
17229,,44900000.0,92.0,15.0,50.0,7.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,,,2.0,1.0,8146
17230,,45000000.0,150.0,28.0,76.0,16.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,110
17231,,49000000.0,102.0,30.0,70.0,25.0,3.0,,,1.0,0.0,1.0,0.0,,,3.0,1.0,8146
17232,,52000000.0,166.0,19.0,130.0,5.0,4.0,2.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,8452
17233,,53328975.0,154.0,25.0,114.0,8.0,4.0,2.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,2701
17234,,59750000.0,163.7,10.0,105.0,7.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,,,2.0,1.0,3728
17235,,65000000.0,202.0,25.0,157.0,3.0,5.0,2.0,3.0,0.0,3.0,1.0,0.0,,,2.0,1.0,9032
17236,,68990000.0,190.0,20.0,,25.0,3.0,1.0,3.0,2.0,0.0,1.0,1.0,,,1.0,1.0,6836
17237,,79000000.0,235.2,,188.0,2.0,3.0,,,1.0,1.0,0.0,1.0,,,2.0,1.0,7263
17238,,88373730.0,187.0,,,15.0,5.0,,,0.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,9001
17239,,96500000.0,277.0,20.0,130.0,3.0,6.0,1.0,3.1,4.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,2062
17240,,100000000.0,262.2,16.2,144.2,13.0,5.0,1.0,3.0,3.0,0.0,1.0,0.0,,,3.0,1.0,7613
17241,,134084280.0,364.0,30.0,210.0,8.0,6.0,,3.5,3.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,4378
17242,,150000000.0,626.57,,501.0,21.0,6.0,,,4.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,9001
17243,,286452780.0,414.0,,331.0,30.0,6.0,,,3.0,1.0,1.0,1.0,,,2.0,1.0,8844
17244,3.0,10617156.0,59.58,,24.9,1.0,3.0,,2.95,1.0,1.0,0.0,1.0,0.0,1.0,,1.0,767
17245,3.0,8730936.0,44.82,,15.1,11.0,2.0,,2.95,1.0,0.0,0.0,1.0,0.0,1.0,,1.0,767
17246,3.0,10082515.0,56.17,,28.2,23.0,2.0,,2.95,1.0,1.0,1.0,1.0,,,,1.0,767
17247,3.0,19052440.0,81.7,23.7,42.1,2.0,3.0,,2.8,0.0,2.0,1.0,1.0,,,,1.0,9503
17248,0.0,9100000.0,60.0,7.0,,4.0,3.0,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1681
17249,1.0,21500000.0,50.0,8.0,28.0,13.0,2.0,1.0,,,,1.0,0.0,,,,2.0,2062
17250,1.0,51500000.0,125.0,16.0,89.0,23.0,2.0,,,2.0,0.0,0.0,1.0,,,3.0,1.0,6836
17251,1.0,80000000.0,267.2,25.0,168.0,32.0,3.0,,,3.0,0.0,0.0,1.0,,,3.0,1.0,6836
17252,1.0,97515840.0,196.2,21.0,110.0,33.0,4.0,,,2.0,0.0,0.0,1.0,,,3.0,1.0,6836
17253,1.0,94000000.0,251.5,,,22.0,5.0,1.0,,4.0,0.0,,,,,0.0,1.0,8146
17254,1.0,80000000.0,270.0,20.0,60.0,32.0,3.0,,,2.0,0.0,1.0,1.0,,,2.0,1.0,6836
17255,3.0,6078510.0,42.3,16.1,15.1,6.0,1.0,,2.66,0.0,1.0,1.0,0.0,,,,1.0,1748
17256,3.0,5640600.0,39.5,11.1,18.1,1.0,1.0,,2.66,1.0,0.0,1.0,0.0,,,,1.0,1748
17257,1.0,7950000.0,50.0,11.0,24.0,8.0,2.0,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,6182
17258,1.0,5190000.0,29.0,,16.0,6.0,1.0,,3.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3013
17259,0.0,5300000.0,39.0,9.0,19.0,11.0,1.0,,2.64,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1112
17260,1.0,5500000.0,38.8,8.6,20.9,7.0,1.0,,2.64,0.0,1.0,,,2.0,0.0,1.0,1.0,6582
17261,1.0,5700000.0,49.0,6.0,30.0,5.0,2.0,1.0,,0.0,1.0,,,0.0,1.0,1.0,1.0,2491
17262,1.0,6800000.0,49.4,7.4,26.8,9.0,2.0,1.0,2.64,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1396
17263,1.0,7500000.0,54.6,8.6,37.0,11.0,2.0,1.0,,0.0,1.0,,,0.0,1.0,1.0,1.0,5174
17264,1.0,10500000.0,77.0,12.0,45.0,1.0,3.0,1.0,,0.0,1.0,,,,,2.0,1.0,712
17265,1.0,14000000.0,100.0,13.6,54.6,5.0,4.0,1.0,2.7,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,3379
17266,2.0,5500000.0,38.2,8.5,18.8,5.0,1.0,,2.48,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,764
17267,2.0,6000000.0,45.0,7.0,30.0,2.0,2.0,1.0,2.64,0.0,1.0,1.0,0.0,,,1.0,1.0,2534
17268,0.0,7000000.0,52.0,9.0,30.2,2.0,2.0,1.0,2.64,0.0,1.0,1.0,1.0,,,1.0,2.0,7417
17269,0.0,8600000.0,75.0,9.8,45.5,5.0,3.0,1.0,2.64,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,9126
17270,,9400000.0,73.0,9.0,42.0,7.0,3.0,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6172
17271,0.0,11000000.0,82.0,10.3,46.1,19.0,3.0,1.0,2.67,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8686
17272,,5100000.0,38.0,8.4,,5.0,1.0,,2.64,,,,,1.0,0.0,1.0,2.0,7239
17273,,6500000.0,40.0,,34.0,8.0,1.0,,2.7,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2077
17274,,9300000.0,75.0,,,3.0,3.0,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2023
17275,,10500000.0,60.0,10.3,35.0,3.0,2.0,,2.64,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3311
17276,,5500000.0,54.0,9.5,30.0,2.0,2.0,,,0.0,1.0,,,1.0,0.0,0.0,1.0,8546
17277,,6590000.0,38.7,10.0,20.0,2.0,1.0,,,0.0,1.0,,,0.0,1.0,1.0,1.0,8565
17278,,8200000.0,50.1,12.0,25.0,5.0,2.0,,,0.0,1.0,,,1.0,0.0,2.0,1.0,8577
17279,,8700000.0,68.6,16.0,40.0,14.0,2.0,,,0.0,1.0,,,0.0,1.0,0.0,1.0,680
17280,,9390000.0,63.0,13.0,34.0,9.0,2.0,,,0.0,1.0,,,1.0,0.0,2.0,1.0,9472
17281,,13500000.0,82.2,15.2,41.4,2.0,2.0,,,0.0,2.0,,,1.0,0.0,0.0,1.0,9620
17282,3.0,3774350.0,27.55,4.0,15.5,12.0,1.0,,2.7,0.0,1.0,,,,,,1.0,6703
17283,3.0,3884840.0,19.7,5.6,10.5,4.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,4162
17284,3.0,4364682.0,31.81,12.4,10.0,4.0,1.0,,2.8,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,1281
17285,3.0,4719600.0,27.0,6.9,12.7,11.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,4162
17286,,6050000.0,38.4,11.0,20.0,5.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,4953
17287,3.0,6270321.0,56.55,15.2,26.4,12.0,2.0,,2.8,0.0,1.0,0.0,1.0,0.0,1.0,,1.0,1281
17288,,7500000.0,54.0,14.0,26.0,17.0,2.0,1.0,,,,1.0,0.0,1.0,0.0,1.0,2.0,5128
17289,3.0,8464000.0,73.6,13.0,42.0,24.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,8281
17290,,8500000.0,62.0,12.0,28.0,8.0,2.0,1.0,3.1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,8631
17291,,8970000.0,75.5,19.0,35.0,13.0,2.0,1.0,2.85,0.0,2.0,1.0,1.0,0.0,4.0,0.0,2.0,5423
17292,,9200000.0,58.0,9.9,34.2,3.0,2.0,1.0,2.8,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,7628
17293,,9999000.0,64.0,18.0,27.0,18.0,2.0,1.0,2.64,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1346
17294,3.0,7196970.0,57.9,21.4,22.2,5.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,4162
17295,3.0,6514990.0,44.9,21.2,13.2,15.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,4162
17296,3.0,5623830.0,39.3,18.1,11.1,7.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,5751
17297,3.0,6815030.0,60.31,12.1,31.3,4.0,2.0,,2.7,0.0,2.0,,,0.0,1.0,,1.0,6703
17298,3.0,7831030.0,60.1,22.6,24.0,13.0,2.0,,2.65,0.0,1.0,0.0,1.0,,,,1.0,3465
17299,3.0,3597660.0,19.8,5.2,9.6,5.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,5751
17300,3.0,4181240.0,21.8,5.6,10.5,2.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,4162
17301,3.0,4600800.0,27.0,6.9,12.7,3.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,5176
17302,3.0,4792600.0,38.65,10.0,16.8,2.0,1.0,,2.7,0.0,1.0,,,0.0,1.0,,1.0,6703
17303,3.0,4961240.0,40.01,10.5,18.0,3.0,1.0,,2.7,0.0,1.0,,,,,,1.0,6703
17304,1.0,5400000.0,37.5,7.3,18.9,6.0,1.0,,2.74,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6176
17305,3.0,5546218.0,48.04,14.5,21.4,4.0,2.0,,2.8,1.0,0.0,0.0,1.0,0.0,1.0,,1.0,1281
17306,3.0,5723120.0,50.48,14.3,23.5,6.0,2.0,,2.8,1.0,0.0,0.0,1.0,0.0,1.0,,1.0,1281
17307,3.0,5996300.0,49.15,10.9,27.6,11.0,2.0,,2.7,0.0,1.0,,,,,,1.0,6703
17308,3.0,5993392.0,39.4,10.5,16.7,8.0,1.0,,2.89,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,1602
17309,3.0,6027440.0,51.08,11.2,26.5,9.0,2.0,,2.7,0.0,1.0,,,,,,1.0,6703
17310,3.0,6100000.0,36.5,10.1,14.5,9.0,1.0,,2.89,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,3936
17311,3.0,6299967.0,33.8,9.2,12.9,7.0,1.0,,2.99,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,9619
17312,0.0,6200000.0,33.0,5.0,24.0,5.0,1.0,,2.8,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,7870
17313,,6499999.0,37.0,8.0,,17.0,1.0,,2.7,,,,,1.0,0.0,3.0,2.0,4041
17314,1.0,6600000.0,36.0,8.0,,17.0,1.0,,,1.0,0.0,,,1.0,0.0,2.0,1.0,4041
17315,3.0,6793687.0,69.69,14.2,35.7,3.0,3.0,,2.8,0.0,1.0,1.0,1.0,0.0,1.0,,1.0,1281
17316,3.0,7048400.0,52.6,11.0,29.6,17.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,3465
17317,3.0,7033540.0,51.9,6.1,34.5,11.0,2.0,,2.89,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,5540
17318,0.0,7100000.0,38.9,11.0,16.0,5.0,1.0,,3.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1407
